Date,Price,Sign,Difference
2005-02-16,88.564225,+,0.591052
2005-02-17,88.989345,+,0.425119
2005-02-18,88.936995,-,0.052349
2005-02-21,89.182366,+,0.245370
2005-02-22,89.349805,+,0.167439
2005-02-23,89.966859,+,0.617055
2005-02-24,90.358001,+,0.391142
2005-02-25,89.939064,-,0.418938
2005-02-28,89.682952,-,0.256112
2005-03-01,89.796184,+,0.113232
2005-03-02,89.164991,-,0.631194
2005-03-03,89.146886,-,0.018105
2005-03-04,89.297011,+,0.150125
2005-03-07,89.496069,+,0.199058
2005-03-08,89.586692,+,0.090623
2005-03-09,89.591246,+,0.004554
2005-03-10,90.170499,+,0.579253
2005-03-11,90.109677,-,0.060821
2005-03-14,90.306780,+,0.197103
2005-03-15,90.137393,-,0.169387
2005-03-16,90.111240,-,0.026152
2005-03-17,90.310904,+,0.199664
2005-03-18,89.887060,-,0.423844
2005-03-21,89.642949,-,0.244111
2005-03-22,89.190234,-,0.452715
2005-03-23,88.513209,-,0.677024
2005-03-24,88.878878,+,0.365668
2005-03-29,89.299059,+,0.420182
2005-03-30,89.686070,+,0.387010
2005-03-31,89.396875,-,0.289195
2005-04-01,89.566561,+,0.169687
2005-04-04,89.591246,+,0.024684
2005-04-05,89.543787,-,0.047458
2005-04-06,90.114779,+,0.570992
2005-04-07,90.236820,+,0.122041
2005-04-08,89.945179,-,0.291641
2005-04-11,90.231777,+,0.286598
2005-04-12,90.338195,+,0.106418
2005-04-13,89.496097,-,0.842099
2005-04-14,89.174760,-,0.321336
2005-04-15,89.544167,+,0.369406
2005-04-18,90.204187,+,0.660020
2005-04-19,90.317152,+,0.112965
2005-04-20,90.349741,+,0.032589
2005-04-21,90.925002,+,0.575261
2005-04-22,90.029155,-,0.895847
2005-04-25,88.925588,-,1.103567
2005-04-26,89.207420,+,0.281832
2005-04-27,88.991836,-,0.215584
2005-04-28,88.738066,-,0.253770
2005-04-29,88.617146,-,0.120920
2005-05-02,88.001558,-,0.615588
2005-05-03,87.595543,-,0.406015
2005-05-04,87.741726,+,0.146183
2005-05-05,87.520217,-,0.221509
2005-05-06,87.639651,+,0.119434
2005-05-09,87.529077,-,0.110574
2005-05-10,87.838624,+,0.309547
2005-05-11,87.871528,+,0.032903
2005-05-12,87.743354,-,0.128173
2005-05-13,87.513755,-,0.229599
2005-05-16,87.814827,+,0.301072
2005-05-17,87.828905,+,0.014078
2005-05-18,87.799818,-,0.029086
2005-05-19,87.876628,+,0.076810
2005-05-20,87.825357,-,0.051271
2005-05-23,87.573544,-,0.251813
2005-05-24,87.534751,-,0.038792
2005-05-25,87.546901,+,0.012150
2005-05-26,87.629266,+,0.082364
2005-05-27,87.389366,-,0.239900
2005-05-30,87.188451,-,0.200915
2005-05-31,86.826698,-,0.361753
2005-06-01,86.766819,-,0.059879
2005-06-02,86.473808,-,0.293011
2005-06-03,86.314213,-,0.159594
2005-06-06,85.801945,-,0.512268
2005-06-07,85.689081,-,0.112865
2005-06-08,85.869849,+,0.180768
2005-06-09,85.622108,-,0.247741
2005-06-10,85.626792,+,0.004684
2005-06-13,85.662267,+,0.035475
2005-06-14,85.945314,+,0.283047
2005-06-15,85.820120,-,0.125194
2005-06-16,85.911010,+,0.090890
2005-06-17,85.791076,-,0.119934
2005-06-20,86.164703,+,0.373627
2005-06-21,85.705024,-,0.459679
2005-06-22,85.472469,-,0.232555
2005-06-23,85.036710,-,0.435759
2005-06-24,85.595640,+,0.558930
2005-06-27,86.142978,+,0.547338
2005-06-28,86.073163,-,0.069815
2005-06-29,85.986685,-,0.086478
2005-06-30,86.424931,+,0.438246
2005-07-01,86.500419,+,0.075488
2005-07-04,85.681994,-,0.818425
2005-07-05,85.709684,+,0.027689
2005-07-06,85.706015,-,0.003669
2005-07-07,86.304292,+,0.598277
2005-07-08,86.181584,-,0.122708
2005-07-11,86.408641,+,0.227057
2005-07-12,86.956242,+,0.547602
2005-07-13,87.034899,+,0.078656
2005-07-14,86.798023,-,0.236875
2005-07-15,86.796204,-,0.001820
2005-07-18,86.718800,-,0.077404
2005-07-19,86.395036,-,0.323764
2005-07-20,87.224923,+,0.829887
2005-07-21,86.656412,-,0.568511
2005-07-22,86.331948,-,0.324465
2005-07-25,86.261593,-,0.070355
2005-07-26,86.239826,-,0.021767
2005-07-27,86.387502,+,0.147676
2005-07-28,87.040000,+,0.652498
2005-07-29,87.082719,+,0.042719
2005-08-01,87.659547,+,0.576828
2005-08-02,87.414879,-,0.244669
2005-08-03,87.783125,+,0.368246
2005-08-04,88.196005,+,0.412881
2005-08-05,88.584621,+,0.388616
2005-08-08,88.573261,-,0.011361
2005-08-09,89.100257,+,0.526996
2005-08-10,88.269305,-,0.830952
2005-08-11,88.137993,-,0.131312
2005-08-12,87.761540,-,0.376453
2005-08-15,87.371882,-,0.389658
2005-08-16,86.757314,-,0.614568
2005-08-17,87.078652,+,0.321338
2005-08-18,87.188773,+,0.110122
2005-08-19,86.847882,-,0.340891
2005-08-22,86.334042,-,0.513840
2005-08-23,86.655079,+,0.321037
2005-08-24,86.696687,+,0.041608
2005-08-25,87.233493,+,0.536806
2005-08-26,87.237344,+,0.003851
2005-08-29,87.834078,+,0.596734
2005-08-30,87.551573,-,0.282505
2005-08-31,87.865676,+,0.314103
2005-09-01,88.566255,+,0.700578
2005-09-02,89.175358,+,0.609103
2005-09-05,88.592909,-,0.582448
2005-09-06,88.591604,-,0.001305
2005-09-07,88.762880,+,0.171276
2005-09-08,88.891769,+,0.128889
2005-09-09,88.519598,-,0.372171
2005-09-12,87.547756,-,0.971842
2005-09-13,87.999225,+,0.451468
2005-09-14,87.542828,-,0.456397
2005-09-15,87.200207,-,0.342621
2005-09-16,87.543520,+,0.343313
2005-09-19,87.234866,-,0.308655
2005-09-20,87.239114,+,0.004248
2005-09-21,87.602294,+,0.363180
2005-09-22,87.479078,-,0.123216
2005-09-23,86.822652,-,0.656426
