Date,Price,Sign,Difference
2006-03-21,27.701746,+,0.039515
2006-03-22,27.779435,+,0.077689
2006-03-23,27.769390,-,0.010045
2006-03-24,27.851951,+,0.082561
2006-03-27,27.787942,-,0.064009
2006-03-28,27.728401,-,0.059541
2006-03-29,27.802198,+,0.073797
2006-03-30,27.743882,-,0.058316
2006-03-31,27.714805,-,0.029077
2006-04-03,27.761751,+,0.046946
2006-04-04,27.622984,-,0.138766
2006-04-05,27.560757,-,0.062228
2006-04-06,27.500000,-,0.060757
2006-04-07,27.632811,+,0.132811
2006-04-10,27.719646,+,0.086836
2006-04-11,27.709211,-,0.010435
2006-04-12,27.691546,-,0.017665
2006-04-13,27.712915,+,0.021369
2006-04-18,27.569376,-,0.143539
2006-04-19,27.467196,-,0.102181
2006-04-20,27.459906,-,0.007290
2006-04-21,27.498985,+,0.039079
2006-04-24,27.448443,-,0.050542
2006-04-25,27.384306,-,0.064137
2006-04-26,27.393159,+,0.008853
2006-04-27,27.397293,+,0.004134
2006-04-28,27.274468,-,0.122826
2006-05-02,27.177885,-,0.096583
2006-05-03,27.206465,+,0.028580
2006-05-04,27.223634,+,0.017169
2006-05-05,27.121690,-,0.101944
2006-05-08,27.081373,-,0.040316
2006-05-09,27.077262,-,0.004111
2006-05-10,27.034197,-,0.043066
2006-05-11,27.093426,+,0.059229
2006-05-12,26.920396,-,0.173029
2006-05-15,27.006081,+,0.085685
2006-05-16,27.017243,+,0.011161
2006-05-17,26.931377,-,0.085866
2006-05-18,27.043070,+,0.111693
2006-05-19,27.043941,+,0.000872
2006-05-22,27.070493,+,0.026552
2006-05-23,26.983880,-,0.086613
2006-05-24,26.962882,-,0.020997
2006-05-25,27.059192,+,0.096310
2006-05-26,27.014144,-,0.045049
2006-05-29,27.052046,+,0.037902
2006-05-30,26.989641,-,0.062405
2006-05-31,26.946689,-,0.042951
2006-06-01,27.092494,+,0.145804
2006-06-02,26.869294,-,0.223200
2006-06-05,26.705510,-,0.163784
2006-06-06,26.810150,+,0.104640
2006-06-07,26.859801,+,0.049651
2006-06-08,26.921869,+,0.062067
2006-06-09,27.002133,+,0.080264
2006-06-12,27.080019,+,0.077886
2006-06-13,27.098083,+,0.018064
2006-06-14,27.098623,+,0.000540
2006-06-15,27.033307,-,0.065316
2006-06-16,26.997866,-,0.035441
2006-06-19,27.039155,+,0.041289
2006-06-20,27.087916,+,0.048762
2006-06-21,27.005225,-,0.082692
2006-06-22,27.050548,+,0.045324
2006-06-23,27.126060,+,0.075511
2006-06-26,27.069501,-,0.056559
2006-06-27,27.053394,-,0.016107
2006-06-28,27.057279,+,0.003885
2006-06-29,27.095538,+,0.038259
2006-06-30,26.933061,-,0.162478
2006-07-03,26.882721,-,0.050340
2006-07-04,26.854820,-,0.027901
2006-07-05,26.858684,+,0.003864
2006-07-06,26.924225,+,0.065541
2006-07-07,26.874315,-,0.049909
2006-07-10,26.889115,+,0.014800
2006-07-11,26.898555,+,0.009440
2006-07-12,26.904575,+,0.006019
2006-07-13,26.936653,+,0.032078
2006-07-14,26.959577,+,0.022924
2006-07-17,27.009010,+,0.049434
2006-07-18,27.020190,+,0.011179
2006-07-19,27.066976,+,0.046787
2006-07-20,26.920035,-,0.146942
2006-07-21,26.887224,-,0.032811
2006-07-24,26.927491,+,0.040268
2006-07-25,26.923077,-,0.004415
2006-07-26,26.968301,+,0.045224
2006-07-27,26.833634,-,0.134666
2006-07-28,26.897505,+,0.063870
2006-07-31,26.806611,-,0.090894
2006-08-01,26.819500,+,0.012889
2006-08-02,26.771371,-,0.048129
2006-08-03,26.788201,+,0.016831
2006-08-04,26.772983,-,0.015218
2006-08-07,26.710506,-,0.062477
2006-08-08,26.721707,+,0.011201
2006-08-09,26.686078,-,0.035629
2006-08-10,26.701408,+,0.015330
2006-08-11,26.782779,+,0.081371
2006-08-14,26.839912,+,0.057133
2006-08-15,26.834578,-,0.005334
2006-08-16,26.774799,-,0.059779
2006-08-17,26.714031,-,0.060768
2006-08-18,26.752851,+,0.038821
2006-08-21,26.655314,-,0.097537
2006-08-22,26.750702,+,0.095389
2006-08-23,26.751483,+,0.000781
2006-08-24,26.733692,-,0.017791
2006-08-25,26.795173,+,0.061481
2006-08-28,26.766406,-,0.028767
2006-08-29,26.760618,-,0.005788
2006-08-30,26.745982,-,0.014636
2006-08-31,26.718543,-,0.027439
2006-09-01,26.745728,+,0.027185
2006-09-04,26.713352,-,0.032376
2006-09-05,26.674473,-,0.038879
2006-09-06,26.693504,+,0.019031
2006-09-07,26.741811,+,0.048307
2006-09-08,26.767875,+,0.026064
2006-09-11,26.771808,+,0.003933
2006-09-12,26.782595,+,0.010787
2006-09-13,26.808393,+,0.025798
2006-09-14,26.766486,-,0.041907
2006-09-15,26.782643,+,0.016157
2006-09-18,26.810107,+,0.027464
2006-09-19,26.816817,+,0.006710
2006-09-20,26.790786,-,0.026031
2006-09-21,26.740240,-,0.050545
2006-09-22,26.663806,-,0.076434
2006-09-25,26.697212,+,0.033406
2006-09-26,26.779835,+,0.082623
2006-09-27,26.788868,+,0.009033
2006-09-28,26.756076,-,0.032791
2006-09-29,26.810427,+,0.054350
2006-10-02,26.793851,-,0.016576
2006-10-03,26.761404,-,0.032447
2006-10-04,26.803847,+,0.042444
2006-10-05,26.766764,-,0.037084
2006-10-06,26.830385,+,0.063622
2006-10-09,26.878521,+,0.048136
2006-10-10,26.952465,+,0.073944
2006-10-11,26.949693,-,0.002771
2006-10-12,26.961934,+,0.012241
2006-10-13,26.939442,-,0.022492
2006-10-16,26.961247,+,0.021804
2006-10-17,26.949856,-,0.011390
2006-10-18,26.934545,-,0.015311
2006-10-19,26.918239,-,0.016306
2006-10-20,26.864242,-,0.053997
2006-10-23,26.910640,+,0.046399
2006-10-24,26.926880,+,0.016240
2006-10-25,26.891892,-,0.034988
2006-10-26,26.815775,-,0.076117
2006-10-27,26.789640,-,0.026135
2006-10-30,26.757883,-,0.031757
2006-10-31,26.772999,+,0.015116
2006-11-01,26.706122,-,0.066877
2006-11-02,26.698520,-,0.007603
2006-11-03,26.716301,+,0.017781
2006-11-06,26.755629,+,0.039328
2006-11-07,26.715798,-,0.039831
2006-11-08,26.690670,-,0.025128
2006-11-09,26.684902,-,0.005768
2006-11-10,26.616915,-,0.067986
2006-11-13,26.643024,+,0.026109
2006-11-14,26.657829,+,0.014805
2006-11-15,26.677611,+,0.019782
2006-11-16,26.669010,-,0.008601
2006-11-17,26.696415,+,0.027405
2006-11-20,26.636555,-,0.059860
2006-11-21,26.662244,+,0.025690
2006-11-22,26.604842,-,0.057402
2006-11-23,26.543658,-,0.061185
2006-11-24,26.426059,-,0.117599
2006-11-27,26.374867,-,0.051192
2006-11-28,26.345934,-,0.028932
2006-11-29,26.339591,-,0.006343
2006-11-30,26.298485,-,0.041106
2006-12-01,26.260193,-,0.038292
2006-12-04,26.200316,-,0.059878
2006-12-05,26.174331,-,0.025985
2006-12-06,26.228718,+,0.054387
2006-12-07,26.217192,-,0.011526
2006-12-08,26.230039,+,0.012847
2006-12-11,26.312514,+,0.082475
2006-12-12,26.256418,-,0.056096
2006-12-13,26.232944,-,0.023474
2006-12-14,26.296240,+,0.063296
2006-12-15,26.387914,+,0.091674
2006-12-18,26.396334,+,0.008421
2006-12-19,26.326949,-,0.069385
2006-12-20,26.294781,-,0.032168
2006-12-21,26.311276,+,0.016495
2006-12-22,26.306095,-,0.005182
2006-12-27,26.343947,+,0.037853
2006-12-28,26.337205,-,0.006742
2006-12-29,26.332574,-,0.004631
2007-01-02,26.281839,-,0.050735
2007-01-03,26.307157,+,0.025319
2007-01-04,26.368076,+,0.060918
2007-01-05,26.385662,+,0.017586
2007-01-08,26.756881,+,0.371220
2007-01-09,26.462590,-,0.294291
2007-01-10,26.495996,+,0.033406
2007-01-11,26.515712,+,0.019715
2007-01-12,26.601256,+,0.085545
2007-01-15,26.562862,-,0.038394
2007-01-16,26.548290,-,0.014572
2007-01-17,26.578356,+,0.030066
2007-01-18,26.569416,-,0.008940
2007-01-19,26.538818,-,0.030599
2007-01-22,26.555349,+,0.016532
2007-01-23,26.467791,-,0.087558
2007-01-24,26.483660,+,0.015869
2007-01-25,26.501772,+,0.018112
2007-01-26,26.574684,+,0.072912
2007-01-29,26.571473,-,0.003211
2007-01-30,26.532532,-,0.038941
2007-01-31,26.547013,+,0.014481
2007-02-01,26.493856,-,0.053157
2007-02-02,26.462366,-,0.031490
2007-02-05,26.547776,+,0.085410
2007-02-06,26.522578,-,0.025197
2007-02-07,26.503427,-,0.019152
2007-02-08,26.379032,-,0.124395
2007-02-09,26.348889,-,0.030143
2007-02-12,26.407842,+,0.058953
2007-02-13,26.356934,-,0.050908
2007-02-14,26.297967,-,0.058968
2007-02-15,26.231255,-,0.066711
2007-02-16,26.246665,+,0.015410
2007-02-19,26.229059,-,0.017606
2007-02-20,26.212248,-,0.016811
2007-02-21,26.200837,-,0.011411
2007-02-22,26.239890,+,0.039053
2007-02-23,26.215928,-,0.023962
2007-02-26,26.184650,-,0.031278
2007-02-27,26.120181,-,0.064469
2007-02-28,26.134282,+,0.014101
2007-03-01,26.124008,-,0.010274
2007-03-02,26.184001,+,0.059993
2007-03-05,26.273790,+,0.089790
2007-03-06,26.254198,-,0.019592
2007-03-07,26.220784,-,0.033414
2007-03-08,26.200578,-,0.020206
2007-03-09,26.192322,-,0.008256
2007-03-12,26.200213,+,0.007891
2007-03-13,26.128007,-,0.072206
2007-03-14,26.163999,+,0.035992
2007-03-15,26.142447,-,0.021552
2007-03-16,26.026266,-,0.116180
2007-03-19,26.041494,+,0.015228
2007-03-20,26.043171,+,0.001676
2007-03-21,26.043782,+,0.000612
2007-03-22,25.988315,-,0.055467
2007-03-23,26.017108,+,0.028793
2007-03-26,26.079156,+,0.062048
2007-03-27,25.995355,-,0.083801
2007-03-28,25.992658,-,0.002697
2007-03-29,25.990114,-,0.002544
2007-03-30,26.023427,+,0.033313
2007-04-02,25.982343,-,0.041084
2007-04-03,25.988172,+,0.005829
2007-04-04,25.992361,+,0.004189
2007-04-05,25.967995,-,0.024365
2007-04-10,25.916878,-,0.051118
2007-04-11,25.922641,+,0.005764
2007-04-12,25.872132,-,0.050509
2007-04-13,25.823234,-,0.048898
2007-04-16,25.787454,-,0.035780
2007-04-17,25.790833,+,0.003379
2007-04-18,25.758268,-,0.032566
2007-04-19,25.746636,-,0.011631
2007-04-20,25.733500,-,0.013136
2007-04-23,25.783728,+,0.050228
2007-04-24,25.756884,-,0.026844
2007-04-25,25.690527,-,0.066357
2007-04-26,25.742866,+,0.052339
2007-04-27,25.698160,-,0.044705
2007-04-30,25.733186,+,0.035026
2007-05-02,25.748455,+,0.015268
2007-05-03,25.729082,-,0.019372
2007-05-04,25.778335,+,0.049252
2007-05-07,25.726037,-,0.052297
2007-05-08,25.782564,+,0.056526
2007-05-09,25.803472,+,0.020909
2007-05-10,25.809122,+,0.005650
2007-05-11,25.851253,+,0.042131
2007-05-14,25.790833,-,0.060420
2007-05-15,25.804402,+,0.013569
2007-05-16,25.765434,-,0.038969
2007-05-17,25.816070,+,0.050636
