Date,Price,Sign,Difference
2006-04-28,49.256698,+,0.376273
2006-05-02,49.896174,+,0.639475
2006-05-03,49.992721,+,0.096547
2006-05-04,50.116959,+,0.124238
2006-05-05,50.104834,-,0.012125
2006-05-08,50.460123,+,0.355289
2006-05-09,50.299927,-,0.160196
2006-05-10,50.352718,+,0.052791
2006-05-11,50.486518,+,0.133800
2006-05-12,51.064924,+,0.578405
2006-05-15,50.848503,-,0.216421
2006-05-16,50.841286,-,0.007216
2006-05-17,51.071691,+,0.230405
2006-05-18,50.968932,-,0.102759
2006-05-19,50.767534,-,0.201398
2006-05-22,50.746729,-,0.020805
2006-05-23,50.799003,+,0.052274
2006-05-24,50.743209,-,0.055794
2006-05-25,50.521847,-,0.221361
2006-05-26,50.467153,-,0.054694
2006-05-29,50.347192,-,0.119961
2006-05-30,50.609026,+,0.261834
2006-05-31,50.554017,-,0.055009
2006-06-01,50.394333,-,0.159683
2006-06-02,50.131761,-,0.262572
2006-06-05,50.268739,+,0.136978
2006-06-06,50.011616,-,0.257123
2006-06-07,49.943297,-,0.068319
2006-06-08,49.666812,-,0.276486
2006-06-09,49.766325,+,0.099513
2006-06-12,49.890094,+,0.123769
2006-06-13,49.850004,-,0.040090
2006-06-14,49.870358,+,0.020355
2006-06-15,49.965555,+,0.095197
2006-06-16,50.014643,+,0.049088
2006-06-19,49.937660,-,0.076983
2006-06-20,49.801436,-,0.136224
2006-06-21,49.763676,-,0.037760
2006-06-22,49.516258,-,0.247418
2006-06-23,49.292151,-,0.224107
2006-06-26,49.271120,-,0.021031
2006-06-27,49.222528,-,0.048592
2006-06-28,49.266314,+,0.043786
2006-06-29,49.121690,-,0.144624
2006-06-30,49.472620,+,0.350930
2006-07-03,49.593250,+,0.120630
2006-07-04,49.577831,-,0.015419
2006-07-05,49.535822,-,0.042008
2006-07-06,49.406340,-,0.129482
2006-07-07,49.449204,+,0.042864
2006-07-10,49.546998,+,0.097794
2006-07-11,49.487902,-,0.059096
2006-07-12,49.498192,+,0.010291
2006-07-13,49.569378,+,0.071186
2006-07-14,49.668364,+,0.098986
2006-07-17,49.203951,-,0.464412
2006-07-18,49.436414,+,0.232463
2006-07-19,49.418562,-,0.017852
2006-07-20,49.831625,+,0.413063
2006-07-21,49.923854,+,0.092229
2006-07-24,49.908304,-,0.015550
2006-07-25,49.787795,-,0.120509
2006-07-26,49.616312,-,0.171482
2006-07-27,49.953230,+,0.336918
2006-07-28,49.909158,-,0.044073
2006-07-31,50.013152,+,0.103995
2006-08-01,50.049729,+,0.036577
2006-08-02,50.226490,+,0.176760
2006-08-03,50.494801,+,0.268311
2006-08-04,50.670217,+,0.175416
2006-08-07,50.924332,+,0.254115
2006-08-08,50.917186,-,0.007146
2006-08-09,50.894417,-,0.022769
2006-08-10,50.844194,-,0.050223
2006-08-11,50.779163,-,0.065031
2006-08-14,50.619115,-,0.160048
2006-08-15,50.689527,+,0.070412
2006-08-16,50.655132,-,0.034396
2006-08-17,50.662642,+,0.007510
2006-08-18,50.340266,-,0.322376
2006-08-21,50.581669,+,0.241403
2006-08-22,50.520342,-,0.061327
2006-08-23,50.603868,+,0.083526
2006-08-24,50.637733,+,0.033864
2006-08-25,50.570837,-,0.066895
2006-08-28,50.719467,+,0.148630
2006-08-29,50.815419,+,0.095952
2006-08-30,50.861212,+,0.045793
2006-08-31,50.936063,+,0.074851
2006-09-01,50.951249,+,0.015186
2006-09-04,50.881067,-,0.070181
2006-09-05,50.625972,-,0.255095
2006-09-06,50.285672,-,0.340300
2006-09-07,50.099330,-,0.186342
2006-09-08,50.095687,-,0.003644
2006-09-11,49.933979,-,0.161708
2006-09-12,50.166544,+,0.232565
2006-09-13,50.232799,+,0.066255
2006-09-14,50.504227,+,0.271428
2006-09-15,50.373943,-,0.130284
2006-09-18,50.318613,-,0.055330
2006-09-19,50.407011,+,0.088398
2006-09-20,50.453127,+,0.046116
2006-09-21,50.764987,+,0.311859
2006-09-22,50.731092,-,0.033895
2006-09-25,50.785161,+,0.054069
2006-09-26,50.779686,-,0.005475
2006-09-27,50.635571,-,0.144115
